2077
701
478
170
296
940
458
68
102
888
1033
160
99
153
146
682
835
157
389
160
1356
378
126
624
980
100
61
179
403
74
141
1511
4
1751
70
928
8
28
1362
30
242
221
166
311
544
166
1137
382
27
1783
0
431
8
41
45
9
99
501
8
357
67
541
111
79
143
97
4
60
319
914
96
93
224
120
12
178
34
50
114
52
166
89
33
21
194
236
76
192
229
6
0
88
89
182
638
13
44
6
50
128
253
60
33
682
387
12
256
7
0
2443
1240
570
53
11
0
41
79
68
13
3
37
194
115
14
318
99
1
12
13
2
16
91
1
2
133
8
13
2
1
139
682
1
0
433
362
18
181
23
47
1251
554
69
777
168
87
66
187
259
116
565
760
491
540
379
825
61
5
362
113
321
93
458
564
81
220
205
139
19
48
451
93
49
29
26
569
211
105
190
15
100
75
2
217
213
164
550
17
605
117
12
33
30
203
203
85
82
219
651
52
41
34
14
123
28
160
355
64
195
22
28
0
329
1412
386
254
1
129
13
108
349
660
346
235
147
927
326
257
32
168
45
29
80
10
10
11
716
477
138
261
30
18
367
738
38
66
218
114
144
102
2991
285
172
28
5
772
705
140
54
55
79
63
383
244
24
80
228
170
40
46
212
233
215
18
0
0
1
21
700
158
168
48
733
923
42
29
2171
28
23
143
705
43
86
418
35
127
334
243
202
48
6
1
112
54
300
153
1116
641
2227
273
32
61
209
0
33
49
61
358
144
990
149
21
161
410
114
41
19
693
221
673
84
31
518
42
766
469
120
46
455
1059
515
257
119
734
67
267
2194
1233
141
19
127
268
239
62
1121
71
251
1179
802
58
412
212
428
258
183
17
350
1650
140
436
1400
211
272
270
40
10
30
102
97
20
59
40
25
105
18
0
1
12
1
0
0
2
1
0
4
203
8
193
72
49
463
13
295
245
90
179
89
208
29
156
352
94
57
221
75
105
269
166
263
187
24
369
392
48
686
533
141
64
152
2
948
643
640
31
81
100
254
31
228
71
228
106
38
67
824
285
93
1995
87
143
38
86
28
47
216
105
573
54
350
69
38
599
44
151
972
312
35
195
24
133
2672
294
176
74
29
500
64
62
39
97
185
212
335
298
416
42
37
667
47
49
838
94
155
13
178
69
114
308
561
608
42
152
179
67
346
450
248
382
149
202
